35206553	meganamram	Megan Amram
14227394	TracieMorrissey	TracieEganMorrissey
28161405	BoobsRadley	Julieanne Smolinski
30752163	dodaistewart	dodai
64205763	BrianJMoylan	Brian Moylan
191332968	caityweaver	Caity Weaver
800707492346925056	axios	Axios
57362578	HeyLisaMichelle	Lisa Fischer
486799450	bentaub91	Ben Taub
804015436979277824	crookedmedia	Crooked Media
20744708	JasonKander	Jason Kander
1051396218	Evan_McMullin	Evan McMullin
130496027	jonfavs	Jon Favreau
155784594	TVietor08	Tommy Vietor
21095368	BenWyattCNN	Ben Wyatt
20538658	samgrobart	Sam Grobart
22635994	JoeBerkowitz	Joe Berkowitz
17681505	max_read	Max Read
499073990	DebraMessing	Debra Messing
16120265	inafried	Ina Fried
282352687	kyurieff	Kaya Yurieff
4119741	jdickerson	John Dickerson
18627768	bengleib	Ben Gleib
186667011	benjaminwittes	Benjamin Wittes
810590628727914496	IndivisibleTeam	Indivisible Guide
15860351	GDenton	Grant Denton
18289035	thischoi	Chris Choi
580097412	ChrisEvans	Chris Evans
19498091	jdisis	Jill Disis
74244760	FedcourtJunkie	Dan Levine
799047255378391040	slpng_giants	Sleeping Giants
24946505	dyllyp	dylan
279329068	lulainlife	Laila Alawa
21094279	chillmage	tc
822517901294845953	HalfOnionInABag	Half An Onion
7855062	Susan_Hennessey	Susan Hennessey
2480079168	SavedYouAClick	Saved You A Click
225265639	ddale8	Daniel Dale
14529929	jaketapper	Jake Tapper
36232059	EricNewcomer	Eric Newcomer
25598396	nhannahjones	Ida Bae Wells
31422711	frankpallotta	Frank Pallotta
314780676	kyletblaine	Kyle Blaine
14794913	AthertonKD	Kelsey D. Atherton
250188760	RonWyden	Ron Wyden
20605481	AdrianChen	Adrian Chen
35294738	johnjcook	John Cook
123545062	hamiltonnolan	Hamilton Nolan
14069365	lauraolin	laura olin
2316383071	RVAwonk	Caroline O.
114881944	gzornick	George Zornick
30403047	ramyzab	Wikipedia Brown
289342771	laurenduca	Lauren Duca
41742794	MarketUrbanism	Market Urbanism
11757522	aparnapkin	Aparna Nancherla
90142504	thedextriarchy	Adi Robertson
16463786	emmagf	Emma G. Fitzsimmons
299236836	bensarle	Ben Sarle
