277620402	survivetvjobs	survivetvnewsjobs
1070721752	TiredTVTerms	Tired TV Terms
207582318	producerprobs	Producer Problems
27101698	Tom_Winter	Tom Winter
142429386	samlichtenstein	sam 
25541932	justin_fenton	Justin Fenton
292521710	RectorSun	Kevin Rector
14683257	jessbidgood	Jess Bidgood
16698389	frates	frates
64557153	brynnCNN	Brynn Gingras
36047130	DominiqueDodley	Dominique Dodley
104914594	Phil_Mattingly	Phil Mattingly
2329497872	OANationalVC	OA National VC
472158763	newsillustrator	Richard Johnson
56813486	ItsNotaHalfDay	Rob Frehse
1067260560	kintecoying	Kintecoying Lodge
75064344	oabsa	Order of the Arrow
2361116670	CommentaryCNN	CNN Commentary
970207298	SenWarren	Elizabeth Warren
29442313	SenSanders	Bernie Sanders
216776631	BernieSanders	Bernie Sanders
1339835893	HillaryClinton	Hillary Clinton
1093090866	FLOTUS44	First Lady- Archived
818876014390603776	FLOTUS	Melania Trump
1536791610	POTUS44	President Obama
822215679726100480	POTUS	President Trump
500704345	Pontifex	Pope Francis
31561827	IAMMGC	Mark Cartwright
58850310	mbs826	Molly Shiels
22197119	BaltimorePolice	Baltimore Police
15816711	soniamoghe	Sonia Moghe
119166791	Amtrak	Amtrak
414894926	AFieldCNN	Alexandra Field
30722743	Rene_MarshCNN	Rene Marsh
143190539	MikeMAhlers	Mike Ahlers
173999134	BWilliams	Brian Williams
108420787	DebFeyerickCNN	Deborah Feyerick
21854543	miguelmarquez	Miguel Marquez
28200874	watchersprout	Janna
2869697831	DCMeritBadgeU	DC Merit Badge Univ.
59130623	zbyronwolf	Zach Wolf
103022243	cnnadam	Adam Levine
92544900	evanperez	Evan Prez
456875540	MikeShoag	Michael Shoag
16724361	NewsKimSegal	Kim Segal
165511377	AndyRichter	Andy Richter
78656461	klezmerpodcast	Klezmer Podcast
40055348	forthood	Fort Hood
88014318	CRSmithMuseum	CR SmithMuseum
932196612	PutinRF_Eng	Vladimir Putin
1060955742	MeronCNN	Meron Moges-Gerbi
264702930	Jas0nHarringt0n	Jason Harrington
288452305	ABFalecbaldwin	ABFoundation
17976923	cathymcmorris	CathyMcMorrisRodgers
21802627	BitOfANinny	Mary Grace Lucas
93078272	nickmarc19	Nick Marconi
14327793	thompatterson	Thom Patterson
21094888	wsbtv	WSB-TV
5336752	PeterHamby	Peter Hamby
27901418	CandyCrowley	Candy Crowley
14515799	brianstelter	Brian Stelter
108617810	DanaBashCNN	Dana Bash
