23245909	julieroginsky	Julie Roginsky
471672239	KellyannePolls	Kellyanne Conway
818927131883356161	PressSec	Sean Spicer
16101182	SalenaZito	SalenaZito
95463107	SykesCharlie	Charlie Sykes
45399148	jeneps	Jennifer Epstein
755113	ShaunKing	Shaun King
4771699027	votecastr	VoteCastr
16103326	MargaretHoover	MargaretHoover
21348880	Timodc	Tim Miller
158426909	Lawrence	Lawrence O'Donnell
45176933	RichardGarriott	Richard Garriott
316389142	iamjohnoliver	John Oliver
36890646	danmericaCNN	Dan Merica
37269308	koblin	John Koblin
1487846678	GretchenCarlson	Gretchen Carlson
93069110	maggieNYT	Maggie Haberman
76785769	CEMcKenzie1	Catherine McKenzie
33567257	lizefrench	Liz French
27290233	Macs_Wax	Keith Mac
357606935	elizabethforma	Elizabeth Warren
52544275	IvankaTrump	Ivanka Trump
52136185	MichaelCohen212	Michael Cohen
49035989	soulcycle	SoulCycle
20608910	davidgregory	David Gregory
101112242	chrisknowlestv	Chris Knowles
450139568	TupouAna	S e i n i  T
39000115	KatyTurNBC	Katy Tur
14343044	henican	Ellis Henican
227373977	MarcACaputo	Marc Caputo
147224403	bytracye	bytracye
3281235764	ajdanilowicz	Alexander Danilowicz
39837477	CNNHeroes	CNN Heroes
2964209188	TulookApp	TuLook App
244655353	davidaxelrod	David Axelrod
352548417	PaulBegala	Paul Begala
15097615	hilaryr	Hilary Rosen
91713327	brooklineberke	Justin Berke
620069722	leslieatlarge	Leslie Kaufman
267915933	feministabulous	Elizabeth Plank
21156721	JoseLeshCNN	Jose Lesh
21933249	NeelCNN	Neel Khairzada
65691824	CarlyFiorina	Carly Fiorina
21894812	jamiegangel	Jamie Gangel
1077064262	1010WINSQuinn	Brigitte Quinn
61277489	cstevenson7	Craig Stevens
25073877	realDonaldTrump	Donald J. Trump
371465104	RobertGBeckel	Robert G Beckel
260308303	john_walsh	John Walsh
2176550448	SeventiesCNN	The Seventies
588166301	MyrickCompanyFF	Marcel Myrick
2933424738	BidinottoJohn	John6969
27443262	whcinsider	White House Insider
145745936	RobinMeade	Robin Meade
57768217	SunlenSerfaty	Sunlen Serfaty
25928003	MissDiagnosis	Qanta Ahmed
23958317	merrillknox	Merrill Knox
635045831	MitchEly1	Mitch Ely
16807285	marieladabbah	Mariela Dabbah
64815468	nischelleturner	Nischelle Turner
129050519	AndyScholesCNN	Andy Scholes
1431608161	_maryhshultz	Mary Helen Shultz
1548221520	ThoughtsofRS	R.S
16184358	CNNMoney	CNNMoney
342887079	rushlimbaugh	Rush Limbaugh
19834403	NYCMayor	Bill de Blasio
31779156	cnnkyra	Kyra Phillips
17911562	CNN_Oppmann	Patrick Oppmann CNN
178393668	Flyersman30	Joe Weissman
20411436	snorski	Mac
143203718	devichechi	Devi Nampiaparampil
21854543	miguelmarquez	Miguel Marquez
80676273	KathieLGifford	Kathie Lee Gifford
17272735	javimorgado	Javi Morgado
191578026	TeamCNN	Team CNN
20522862	JohnBerman	John Berman
759251	CNN	CNN
31565351	AnaCabrera	Ana Cabrera
158573447	AlisonKosik	Alison Kosik
18257408	RosaFlores	Rosa Flores
22677427	smerconish	Michael Smerconish
213689248	DoctorYasmin	Dr. Yasmin
411853081	James_TheMan	A Man Called James
71349174	CNNPR	CNN Communications
2330415198	ThisHour	@THISHOUR
13850422	CNNPolitics	CNN Politics
2835276183	MonicaLewinsky	Monica Lewinsky
69181624	camanpour	Christiane Amanpour
49204865	BrookeBCNN	Brooke Baldwin
262856460	rezaaslan	Reza Aslan
22129280	jimsciutto	Jim Sciutto
103022243	cnnadam	Adam Levine
87289614	BlevinCNN	Barbara Levin
36711022	DanRather	Dan Rather
17212434	jonathanwald	Jonathan Wald
18170896	drsanjaygupta	Dr. Sanjay Gupta
312314261	IndraPetersons	Indra Petersons
1375289149	NewDay	New Day
22799750	ChrisCuomo	Christopher C. Cuomo
534494917	Michaela	Michaela Pereira
16031927	greta	Greta Van Susteren
515034648	theskimm	theSkimm
